date,team,sen_pos,sen_neu,sen_neg,sen_com,par_pos,par_neu,par_neg,par_com,won
2018-03-15 16:34:25.833311,LA Lakers,3.585,20.968999999999998,2.447,2.5198999999999994,0.159,0.749,0.093,0.9874,False
2018-03-15 16:34:25.833311,Milwaukee,2.287,23.622999999999994,1.09,2.0018000000000002,0.108,0.84,0.052,0.9515,False
2018-03-15 16:34:25.833311,Miami,0.544,23.266,2.19,-2.7607000000000004,0.032,0.877,0.091,-0.9721,False
2018-03-16 16:35:30.308987,Charlotte,2.4719999999999995,21.099,1.429,2.0109,0.099,0.85,0.051,0.9374,True
2018-03-16 16:35:30.308987,Denver,4.026,22.407999999999998,0.5660000000000001,5.765900000000001,0.147,0.833,0.021,0.9911,True
2018-03-16 16:35:30.308987,Houston,2.476,22.548,0.9750000000000001,3.9631000000000003,0.137,0.831,0.032,0.9862,True
2018-03-16 16:35:30.308987,Toronto,3.8199999999999994,21.599999999999998,1.5790000000000002,5.970999999999998,0.176,0.776,0.049,0.9948,True
2018-03-16 16:35:30.308987,Chicago,1.291,22.771999999999995,1.9369999999999998,-1.0941999999999998,0.058,0.864,0.078,-0.7864,True
2018-03-16 16:35:30.308987,Philadelphia,3.442,22.613,0.9450000000000001,4.0661000000000005,0.126,0.832,0.042,0.9804,True
2018-03-16 16:35:30.308987,Portland,3.134,23.272,0.594,4.1054,0.126,0.849,0.025,0.9879,True
2018-03-16 16:35:30.308987,San Antonio,4.746,20.988,1.2650000000000001,4.691400000000001,0.177,0.78,0.043,0.9918,True
2018-03-16 16:35:30.308987,Utah,3.611,20.232,3.1559999999999997,1.3754000000000002,0.147,0.739,0.114,0.8917,True
2018-03-16 16:35:30.308987,Atlanta,2.6200000000000006,23.294999999999998,1.086,3.560500000000001,0.11,0.859,0.031,0.9759,False
2018-03-16 16:35:30.308987,Detroit,1.097,25.838999999999995,0.064,2.7394000000000007,0.056,0.936,0.009,0.9049,False
2018-03-16 16:35:30.308987,LA Clippers,1.205,24.038,1.7539999999999998,0.7169000000000001,0.074,0.88,0.046,0.9428,False
2018-03-16 16:35:30.308987,Indiana,2.8810000000000002,21.958,1.1600000000000001,2.3041000000000005,0.124,0.81,0.066,0.9673,False
2018-03-16 16:35:30.308987,Memphis,2.952,23.496,0.552,3.0421,0.159,0.82,0.022,0.9895,False
2018-03-16 16:35:30.308987,New York,1.943,23.278,0.779,2.5464,0.075,0.9,0.024,0.9658,False
2018-03-16 16:35:30.308987,Cleveland,3.397,23.193999999999992,0.40900000000000003,6.298,0.112,0.873,0.016,0.9837,False
2018-03-16 16:35:30.308987,New Orleans,2.6020000000000003,23.216,1.182,2.3469,0.118,0.835,0.047,0.9608,False
2018-03-16 16:35:30.308987,Phoenix,2.6100000000000003,20.902,2.488,0.6516999999999998,0.119,0.776,0.105,0.7143,False
2018-03-17 16:34:57.201477,Sacramento,2.094,24.151999999999997,0.754,3.5423999999999998,0.106,0.867,0.027,0.9773,True
2018-03-17 16:34:57.201477,Miami,2.45,23.27,0.27999999999999997,4.8918,0.115,0.856,0.029,0.9932,True
2018-03-17 16:34:57.201477,Oklahoma City,5.390000000000001,20.601000000000003,1.008,5.9769000000000005,0.231,0.723,0.046,0.9961,True
2018-03-17 16:34:57.201477,Boston,3.3179999999999996,21.173000000000002,2.5099999999999993,3.7460999999999998,0.204,0.724,0.072,0.9974,True
2018-03-17 16:34:57.201477,Philadelphia,3.474,22.520000000000003,1.006,3.8732,0.134,0.815,0.051,0.9882,True
2018-03-17 16:34:57.201477,Toronto,3.588,22.011999999999997,1.4,4.2663,0.156,0.795,0.048,0.9879,True
2018-03-17 16:34:57.201477,Golden State,0.9890000000000001,24.055000000000003,1.956,-3.5270999999999995,0.04,0.848,0.112,-0.9887,False
2018-03-17 16:34:57.201477,LA Lakers,2.5139999999999993,22.824,1.6620000000000001,1.3947,0.09,0.853,0.057,0.8914,False
2018-03-17 16:34:57.201477,LA Clippers,1.061,24.369000000000007,1.5669999999999997,0.5775000000000002,0.061,0.897,0.042,0.8874,False
2018-03-17 16:34:57.201477,Orlando,2.4570000000000007,22.069000000000003,1.4729999999999999,-0.08039999999999992,0.082,0.845,0.073,-0.4372,False
2018-03-17 16:34:57.201477,Brooklyn,1.976,23.06,1.963,0.44189999999999996,0.09,0.845,0.065,0.8153,False
2018-03-17 16:34:57.201477,Dallas,4.184,20.927000000000003,0.8889999999999999,5.2033000000000005,0.16,0.795,0.045,0.9885,False
2018-03-18 16:34:45.062383,Brooklyn,2.012,22.949999999999996,2.037,0.10940000000000011,0.085,0.845,0.07,0.676,True
2018-03-18 16:34:45.062383,Cleveland,3.2390000000000003,22.925,0.8360000000000001,3.5147,0.103,0.855,0.042,0.9685,True
2018-03-18 16:34:45.062383,Memphis,2.6890000000000005,24.000999999999998,0.31,3.2171,0.13,0.856,0.013,0.9879,True
2018-03-18 16:34:45.062383,Milwaukee,1.7830000000000001,24.471,0.7439999999999999,2.1478,0.095,0.858,0.048,0.9564,True
2018-03-18 16:34:45.062383,Houston,2.808,23.645,0.5469999999999999,4.2973,0.119,0.847,0.034,0.9798,True
